barrio,dia,hora,cantidad,numero_dia
PATERNAL,Saturday,4,0,6. Sabado
PATERNAL,Saturday,5,0,6. Sabado
PATERNAL,Saturday,6,0,6. Sabado
PATERNAL,Saturday,7,1,6. Sabado
PATERNAL,Saturday,8,1,6. Sabado
PATERNAL,Saturday,9,1,6. Sabado
PATERNAL,Saturday,10,1,6. Sabado
PATERNAL,Saturday,11,5,6. Sabado
PATERNAL,Saturday,12,5,6. Sabado
PATERNAL,Saturday,13,4,6. Sabado
PATERNAL,Saturday,14,2,6. Sabado
PATERNAL,Saturday,15,8,6. Sabado
PATERNAL,Saturday,16,3,6. Sabado
PATERNAL,Saturday,17,6,6. Sabado
PATERNAL,Saturday,18,6,6. Sabado
PATERNAL,Saturday,19,2,6. Sabado
PATERNAL,Saturday,20,1,6. Sabado
PATERNAL,Saturday,21,4,6. Sabado
PATERNAL,Saturday,22,1,6. Sabado
PATERNAL,Saturday,23,4,6. Sabado
PATERNAL,Thursday,0,2,4. Jueves
PATERNAL,Thursday,1,1,4. Jueves
PATERNAL,Thursday,2,0,4. Jueves
PATERNAL,Thursday,3,0,4. Jueves
PATERNAL,Thursday,4,0,4. Jueves
PATERNAL,Thursday,5,0,4. Jueves
PATERNAL,Thursday,6,0,4. Jueves
PATERNAL,Thursday,7,6,4. Jueves
PATERNAL,Thursday,8,10,4. Jueves
PATERNAL,Thursday,9,3,4. Jueves
PATERNAL,Thursday,10,8,4. Jueves
PATERNAL,Thursday,11,9,4. Jueves
PATERNAL,Thursday,12,14,4. Jueves
PATERNAL,Thursday,13,13,4. Jueves
PATERNAL,Thursday,14,14,4. Jueves
PATERNAL,Thursday,15,12,4. Jueves
PATERNAL,Thursday,16,11,4. Jueves
PATERNAL,Thursday,17,8,4. Jueves
PATERNAL,Thursday,18,3,4. Jueves
PATERNAL,Thursday,19,10,4. Jueves
PATERNAL,Thursday,20,0,4. Jueves
PATERNAL,Thursday,21,4,4. Jueves
PATERNAL,Thursday,22,2,4. Jueves
PATERNAL,Thursday,23,1,4. Jueves
PATERNAL,Sunday,0,1,7. Domingo
PATERNAL,Sunday,1,2,7. Domingo
PATERNAL,Sunday,2,1,7. Domingo
PATERNAL,Sunday,3,0,7. Domingo
PATERNAL,Sunday,4,0,7. Domingo
PATERNAL,Sunday,5,0,7. Domingo
PATERNAL,Sunday,6,0,7. Domingo
PATERNAL,Sunday,7,0,7. Domingo
PATERNAL,Sunday,8,0,7. Domingo
PATERNAL,Sunday,9,5,7. Domingo
PATERNAL,Sunday,10,1,7. Domingo
PATERNAL,Sunday,11,0,7. Domingo
PATERNAL,Sunday,12,8,7. Domingo
PATERNAL,Sunday,13,4,7. Domingo
PATERNAL,Sunday,14,9,7. Domingo
PATERNAL,Sunday,15,21,7. Domingo
PATERNAL,Sunday,16,27,7. Domingo
PATERNAL,Sunday,17,22,7. Domingo
PATERNAL,Sunday,18,11,7. Domingo
PATERNAL,Sunday,19,3,7. Domingo
PATERNAL,Sunday,20,5,7. Domingo
PATERNAL,Sunday,21,4,7. Domingo
PATERNAL,Sunday,22,0,7. Domingo
PATERNAL,Sunday,23,2,7. Domingo
PATERNAL,Wednesday,0,7,3. Miércoles
PATERNAL,Wednesday,1,6,3. Miércoles
PATERNAL,Wednesday,2,9,3. Miércoles
PATERNAL,Wednesday,3,12,3. Miércoles
PATERNAL,Wednesday,4,10,3. Miércoles
PATERNAL,Wednesday,5,0,3. Miércoles
PATERNAL,Wednesday,6,0,3. Miércoles
PATERNAL,Wednesday,7,3,3. Miércoles
PATERNAL,Wednesday,8,16,3. Miércoles
PATERNAL,Wednesday,9,8,3. Miércoles
PATERNAL,Wednesday,10,6,3. Miércoles
PATERNAL,Wednesday,11,15,3. Miércoles
PATERNAL,Wednesday,12,12,3. Miércoles
PATERNAL,Wednesday,13,24,3. Miércoles
PATERNAL,Wednesday,14,10,3. Miércoles
PATERNAL,Wednesday,15,10,3. Miércoles
PATERNAL,Wednesday,16,9,3. Miércoles
PATERNAL,Wednesday,17,10,3. Miércoles
PATERNAL,Wednesday,18,7,3. Miércoles
PATERNAL,Wednesday,19,1,3. Miércoles
PATERNAL,Wednesday,20,6,3. Miércoles
PATERNAL,Wednesday,21,2,3. Miércoles
PATERNAL,Wednesday,22,1,3. Miércoles
PATERNAL,Wednesday,23,2,3. Miércoles
SAN TELMO,Friday,0,1,5. Viernes
SAN TELMO,Friday,1,1,5. Viernes
SAN TELMO,Friday,2,0,5. Viernes
SAN TELMO,Friday,3,0,5. Viernes
SAN TELMO,Friday,4,0,5. Viernes
SAN TELMO,Friday,5,0,5. Viernes
SAN TELMO,Friday,6,1,5. Viernes
SAN TELMO,Friday,7,1,5. Viernes
SAN TELMO,Friday,8,1,5. Viernes
SAN TELMO,Friday,9,3,5. Viernes
SAN TELMO,Friday,10,4,5. Viernes
SAN TELMO,Friday,11,3,5. Viernes
SAN TELMO,Friday,12,7,5. Viernes
SAN TELMO,Friday,13,1,5. Viernes
SAN TELMO,Friday,14,5,5. Viernes
SAN TELMO,Friday,15,4,5. Viernes
SAN TELMO,Friday,16,3,5. Viernes
SAN TELMO,Friday,17,2,5. Viernes
SAN TELMO,Friday,18,5,5. Viernes
SAN TELMO,Friday,19,5,5. Viernes
SAN TELMO,Friday,20,0,5. Viernes
SAN TELMO,Friday,21,1,5. Viernes
SAN TELMO,Friday,22,3,5. Viernes
SAN TELMO,Friday,23,3,5. Viernes
SAN TELMO,Monday,0,1,1. Lunes
SAN TELMO,Monday,1,0,1. Lunes
SAN TELMO,Monday,2,0,1. Lunes
SAN TELMO,Monday,3,0,1. Lunes
SAN TELMO,Monday,4,0,1. Lunes
SAN TELMO,Monday,5,0,1. Lunes
SAN TELMO,Monday,6,0,1. Lunes
SAN TELMO,Monday,7,0,1. Lunes
SAN TELMO,Monday,8,1,1. Lunes
SAN TELMO,Monday,9,0,1. Lunes
SAN TELMO,Monday,10,2,1. Lunes
SAN TELMO,Monday,11,6,1. Lunes
SAN TELMO,Monday,12,3,1. Lunes
SAN TELMO,Monday,13,1,1. Lunes
SAN TELMO,Monday,14,3,1. Lunes
SAN TELMO,Monday,15,2,1. Lunes
SAN TELMO,Monday,16,4,1. Lunes
SAN TELMO,Monday,17,4,1. Lunes
SAN TELMO,Monday,18,1,1. Lunes
SAN TELMO,Monday,19,1,1. Lunes
SAN TELMO,Monday,20,1,1. Lunes
SAN TELMO,Monday,21,2,1. Lunes
SAN TELMO,Monday,22,2,1. Lunes
SAN TELMO,Monday,23,2,1. Lunes
SAN TELMO,Tuesday,0,0,2. Martes
SAN TELMO,Tuesday,1,2,2. Martes
SAN TELMO,Tuesday,2,2,2. Martes
SAN TELMO,Tuesday,3,0,2. Martes
SAN TELMO,Tuesday,4,0,2. Martes
SAN TELMO,Tuesday,5,0,2. Martes
SAN TELMO,Tuesday,6,0,2. Martes
SAN TELMO,Tuesday,7,0,2. Martes
SAN TELMO,Tuesday,8,3,2. Martes
SAN TELMO,Tuesday,9,4,2. Martes
SAN TELMO,Tuesday,10,3,2. Martes
SAN TELMO,Tuesday,11,3,2. Martes
SAN TELMO,Tuesday,12,5,2. Martes
SAN TELMO,Tuesday,13,2,2. Martes
SAN TELMO,Tuesday,14,3,2. Martes
SAN TELMO,Tuesday,15,4,2. Martes
SAN TELMO,Tuesday,16,3,2. Martes
SAN TELMO,Tuesday,17,3,2. Martes
SAN TELMO,Tuesday,18,2,2. Martes
SAN TELMO,Tuesday,19,3,2. Martes
SAN TELMO,Tuesday,20,1,2. Martes
SAN TELMO,Tuesday,21,3,2. Martes
SAN TELMO,Tuesday,22,1,2. Martes
SAN TELMO,Tuesday,23,1,2. Martes
SAN TELMO,Saturday,0,1,6. Sabado
SAN TELMO,Saturday,1,1,6. Sabado
SAN TELMO,Saturday,2,0,6. Sabado
SAN TELMO,Saturday,3,0,6. Sabado
SAN TELMO,Saturday,4,0,6. Sabado
SAN TELMO,Saturday,5,0,6. Sabado
SAN TELMO,Saturday,6,0,6. Sabado
SAN TELMO,Saturday,7,1,6. Sabado
SAN TELMO,Saturday,8,1,6. Sabado
SAN TELMO,Saturday,9,1,6. Sabado
SAN TELMO,Saturday,10,1,6. Sabado
SAN TELMO,Saturday,11,1,6. Sabado
SAN TELMO,Saturday,12,3,6. Sabado
SAN TELMO,Saturday,13,5,6. Sabado
SAN TELMO,Saturday,14,2,6. Sabado
SAN TELMO,Saturday,15,1,6. Sabado
SAN TELMO,Saturday,16,1,6. Sabado
SAN TELMO,Saturday,17,6,6. Sabado
SAN TELMO,Saturday,18,6,6. Sabado
SAN TELMO,Saturday,19,6,6. Sabado
SAN TELMO,Saturday,20,3,6. Sabado
SAN TELMO,Saturday,21,0,6. Sabado
SAN TELMO,Saturday,22,4,6. Sabado
SAN TELMO,Saturday,23,3,6. Sabado
SAN TELMO,Thursday,0,0,4. Jueves
SAN TELMO,Thursday,1,0,4. Jueves
SAN TELMO,Thursday,2,0,4. Jueves
SAN TELMO,Thursday,3,0,4. Jueves
SAN TELMO,Thursday,4,0,4. Jueves
SAN TELMO,Thursday,5,0,4. Jueves
SAN TELMO,Thursday,6,1,4. Jueves
SAN TELMO,Thursday,7,2,4. Jueves
SAN TELMO,Thursday,8,1,4. Jueves
SAN TELMO,Thursday,9,1,4. Jueves
SAN TELMO,Thursday,10,2,4. Jueves
SAN TELMO,Thursday,11,5,4. Jueves
SAN TELMO,Thursday,12,7,4. Jueves
SAN TELMO,Thursday,13,2,4. Jueves
SAN TELMO,Thursday,14,10,4. Jueves
SAN TELMO,Thursday,15,5,4. Jueves
SAN TELMO,Thursday,16,6,4. Jueves
SAN TELMO,Thursday,17,3,4. Jueves
SAN TELMO,Thursday,18,3,4. Jueves
SAN TELMO,Thursday,19,2,4. Jueves
SAN TELMO,Thursday,20,2,4. Jueves
SAN TELMO,Thursday,21,1,4. Jueves
SAN TELMO,Thursday,22,0,4. Jueves
SAN TELMO,Thursday,23,0,4. Jueves
SAN TELMO,Sunday,0,0,7. Domingo
SAN TELMO,Sunday,1,3,7. Domingo
SAN TELMO,Sunday,2,1,7. Domingo
SAN TELMO,Sunday,3,1,7. Domingo
SAN TELMO,Sunday,4,2,7. Domingo
SAN TELMO,Sunday,5,0,7. Domingo
SAN TELMO,Sunday,6,0,7. Domingo
SAN TELMO,Sunday,7,0,7. Domingo
SAN TELMO,Sunday,8,0,7. Domingo
SAN TELMO,Sunday,9,0,7. Domingo
SAN TELMO,Sunday,10,4,7. Domingo
SAN TELMO,Sunday,11,2,7. Domingo
SAN TELMO,Sunday,12,3,7. Domingo
SAN TELMO,Sunday,13,1,7. Domingo
SAN TELMO,Sunday,14,8,7. Domingo
SAN TELMO,Sunday,15,11,7. Domingo
SAN TELMO,Sunday,16,5,7. Domingo
SAN TELMO,Sunday,17,0,7. Domingo
SAN TELMO,Sunday,18,3,7. Domingo
SAN TELMO,Sunday,19,3,7. Domingo
SAN TELMO,Sunday,20,1,7. Domingo
SAN TELMO,Sunday,21,2,7. Domingo
SAN TELMO,Sunday,22,0,7. Domingo
SAN TELMO,Sunday,23,4,7. Domingo
SAN TELMO,Wednesday,0,3,3. Miércoles
SAN TELMO,Wednesday,1,0,3. Miércoles
SAN TELMO,Wednesday,2,0,3. Miércoles
SAN TELMO,Wednesday,3,0,3. Miércoles
SAN TELMO,Wednesday,4,0,3. Miércoles
SAN TELMO,Wednesday,5,0,3. Miércoles
SAN TELMO,Wednesday,6,1,3. Miércoles
SAN TELMO,Wednesday,7,0,3. Miércoles
SAN TELMO,Wednesday,8,4,3. Miércoles
SAN TELMO,Wednesday,9,2,3. Miércoles
SAN TELMO,Wednesday,10,3,3. Miércoles
SAN TELMO,Wednesday,11,4,3. Miércoles
SAN TELMO,Wednesday,12,6,3. Miércoles
SAN TELMO,Wednesday,13,4,3. Miércoles
SAN TELMO,Wednesday,14,3,3. Miércoles
SAN TELMO,Wednesday,15,7,3. Miércoles
SAN TELMO,Wednesday,16,2,3. Miércoles
SAN TELMO,Wednesday,17,4,3. Miércoles
SAN TELMO,Wednesday,18,3,3. Miércoles
SAN TELMO,Wednesday,19,1,3. Miércoles
SAN TELMO,Wednesday,20,3,3. Miércoles
SAN TELMO,Wednesday,21,2,3. Miércoles
SAN TELMO,Wednesday,22,0,3. Miércoles
SAN TELMO,Wednesday,23,1,3. Miércoles
VILLA DEL PARQUE,Friday,0,12,5. Viernes
VILLA DEL PARQUE,Friday,1,11,5. Viernes
VILLA DEL PARQUE,Friday,2,4,5. Viernes
VILLA DEL PARQUE,Friday,3,2,5. Viernes
VILLA DEL PARQUE,Friday,4,0,5. Viernes
VILLA DEL PARQUE,Friday,5,1,5. Viernes
VILLA DEL PARQUE,Friday,6,0,5. Viernes
VILLA DEL PARQUE,Friday,7,9,5. Viernes
VILLA DEL PARQUE,Friday,8,41,5. Viernes
VILLA DEL PARQUE,Friday,9,30,5. Viernes
VILLA DEL PARQUE,Friday,10,40,5. Viernes
VILLA DEL PARQUE,Friday,11,47,5. Viernes
VILLA DEL PARQUE,Friday,12,71,5. Viernes
VILLA DEL PARQUE,Friday,13,46,5. Viernes
VILLA DEL PARQUE,Friday,14,42,5. Viernes
VILLA DEL PARQUE,Friday,15,29,5. Viernes
VILLA DEL PARQUE,Friday,16,36,5. Viernes
VILLA DEL PARQUE,Friday,17,41,5. Viernes
VILLA DEL PARQUE,Friday,18,40,5. Viernes
VILLA DEL PARQUE,Friday,19,42,5. Viernes
VILLA DEL PARQUE,Friday,20,23,5. Viernes
VILLA DEL PARQUE,Friday,21,33,5. Viernes
VILLA DEL PARQUE,Friday,22,15,5. Viernes
VILLA DEL PARQUE,Friday,23,14,5. Viernes
VILLA DEL PARQUE,Monday,0,6,1. Lunes
VILLA DEL PARQUE,Monday,1,7,1. Lunes
VILLA DEL PARQUE,Monday,2,2,1. Lunes
VILLA DEL PARQUE,Monday,3,1,1. Lunes
VILLA DEL PARQUE,Monday,4,0,1. Lunes
VILLA DEL PARQUE,Monday,5,0,1. Lunes
VILLA DEL PARQUE,Monday,6,0,1. Lunes
VILLA DEL PARQUE,Monday,7,6,1. Lunes
VILLA DEL PARQUE,Monday,8,35,1. Lunes
VILLA DEL PARQUE,Monday,9,55,1. Lunes
VILLA DEL PARQUE,Monday,10,30,1. Lunes
VILLA DEL PARQUE,Monday,11,38,1. Lunes
VILLA DEL PARQUE,Monday,12,64,1. Lunes
VILLA DEL PARQUE,Monday,13,37,1. Lunes
VILLA DEL PARQUE,Monday,14,37,1. Lunes
VILLA DEL PARQUE,Monday,15,30,1. Lunes
VILLA DEL PARQUE,Monday,16,29,1. Lunes
VILLA DEL PARQUE,Monday,17,50,1. Lunes
VILLA DEL PARQUE,Monday,18,44,1. Lunes
VILLA DEL PARQUE,Monday,19,30,1. Lunes
VILLA DEL PARQUE,Monday,20,28,1. Lunes
VILLA DEL PARQUE,Monday,21,19,1. Lunes
VILLA DEL PARQUE,Monday,22,17,1. Lunes
VILLA DEL PARQUE,Monday,23,14,1. Lunes
VILLA DEL PARQUE,Tuesday,0,4,2. Martes
VILLA DEL PARQUE,Tuesday,1,5,2. Martes
VILLA DEL PARQUE,Tuesday,2,1,2. Martes
VILLA DEL PARQUE,Tuesday,3,0,2. Martes
VILLA DEL PARQUE,Tuesday,4,0,2. Martes
VILLA DEL PARQUE,Tuesday,5,1,2. Martes
VILLA DEL PARQUE,Tuesday,6,2,2. Martes
VILLA DEL PARQUE,Tuesday,7,11,2. Martes
VILLA DEL PARQUE,Tuesday,8,24,2. Martes
VILLA DEL PARQUE,Tuesday,9,41,2. Martes
VILLA DEL PARQUE,Tuesday,10,29,2. Martes
VILLA DEL PARQUE,Tuesday,11,39,2. Martes
VILLA DEL PARQUE,Tuesday,12,61,2. Martes
VILLA DEL PARQUE,Tuesday,13,57,2. Martes
VILLA DEL PARQUE,Tuesday,14,61,2. Martes
VILLA DEL PARQUE,Tuesday,15,35,2. Martes
VILLA DEL PARQUE,Tuesday,16,32,2. Martes
VILLA DEL PARQUE,Tuesday,17,42,2. Martes
VILLA DEL PARQUE,Tuesday,18,61,2. Martes
VILLA DEL PARQUE,Tuesday,19,58,2. Martes
VILLA DEL PARQUE,Tuesday,20,27,2. Martes
VILLA DEL PARQUE,Tuesday,21,18,2. Martes
VILLA DEL PARQUE,Tuesday,22,14,2. Martes
VILLA DEL PARQUE,Tuesday,23,12,2. Martes
VILLA DEL PARQUE,Saturday,0,10,6. Sabado
VILLA DEL PARQUE,Saturday,1,5,6. Sabado
VILLA DEL PARQUE,Saturday,2,8,6. Sabado
VILLA DEL PARQUE,Saturday,3,2,6. Sabado
VILLA DEL PARQUE,Saturday,4,0,6. Sabado
VILLA DEL PARQUE,Saturday,5,0,6. Sabado
VILLA DEL PARQUE,Saturday,6,0,6. Sabado
VILLA DEL PARQUE,Saturday,7,2,6. Sabado
VILLA DEL PARQUE,Saturday,8,6,6. Sabado
VILLA DEL PARQUE,Saturday,9,14,6. Sabado
VILLA DEL PARQUE,Saturday,10,27,6. Sabado
VILLA DEL PARQUE,Saturday,11,39,6. Sabado
VILLA DEL PARQUE,Saturday,12,46,6. Sabado
VILLA DEL PARQUE,Saturday,13,35,6. Sabado
VILLA DEL PARQUE,Saturday,14,31,6. Sabado
VILLA DEL PARQUE,Saturday,15,42,6. Sabado
VILLA DEL PARQUE,Saturday,16,29,6. Sabado
VILLA DEL PARQUE,Saturday,17,30,6. Sabado
VILLA DEL PARQUE,Saturday,18,17,6. Sabado
VILLA DEL PARQUE,Saturday,19,23,6. Sabado
VILLA DEL PARQUE,Saturday,20,31,6. Sabado
VILLA DEL PARQUE,Saturday,21,17,6. Sabado
VILLA DEL PARQUE,Saturday,22,13,6. Sabado
VILLA DEL PARQUE,Saturday,23,9,6. Sabado
VILLA DEL PARQUE,Thursday,0,16,4. Jueves
VILLA DEL PARQUE,Thursday,1,8,4. Jueves
VILLA DEL PARQUE,Thursday,2,3,4. Jueves
VILLA DEL PARQUE,Thursday,3,1,4. Jueves
VILLA DEL PARQUE,Thursday,4,1,4. Jueves
VILLA DEL PARQUE,Thursday,5,1,4. Jueves
VILLA DEL PARQUE,Thursday,6,4,4. Jueves
VILLA DEL PARQUE,Thursday,7,10,4. Jueves
VILLA DEL PARQUE,Thursday,8,26,4. Jueves
VILLA DEL PARQUE,Thursday,9,33,4. Jueves
VILLA DEL PARQUE,Thursday,10,52,4. Jueves
VILLA DEL PARQUE,Thursday,11,38,4. Jueves
VILLA DEL PARQUE,Thursday,12,44,4. Jueves
VILLA DEL PARQUE,Thursday,13,52,4. Jueves
VILLA DEL PARQUE,Thursday,14,62,4. Jueves
VILLA DEL PARQUE,Thursday,15,36,4. Jueves
VILLA DEL PARQUE,Thursday,16,31,4. Jueves
VILLA DEL PARQUE,Thursday,17,48,4. Jueves
VILLA DEL PARQUE,Thursday,18,44,4. Jueves
VILLA DEL PARQUE,Thursday,19,42,4. Jueves
VILLA DEL PARQUE,Thursday,20,21,4. Jueves
VILLA DEL PARQUE,Thursday,21,16,4. Jueves
VILLA DEL PARQUE,Thursday,22,10,4. Jueves
VILLA DEL PARQUE,Thursday,23,14,4. Jueves
VILLA DEL PARQUE,Sunday,0,7,7. Domingo
VILLA DEL PARQUE,Sunday,1,3,7. Domingo
VILLA DEL PARQUE,Sunday,2,3,7. Domingo
VILLA DEL PARQUE,Sunday,3,1,7. Domingo
VILLA DEL PARQUE,Sunday,4,0,7. Domingo
VILLA DEL PARQUE,Sunday,5,1,7. Domingo
VILLA DEL PARQUE,Sunday,6,3,7. Domingo
VILLA DEL PARQUE,Sunday,7,1,7. Domingo
VILLA DEL PARQUE,Sunday,8,1,7. Domingo
VILLA DEL PARQUE,Sunday,9,5,7. Domingo
VILLA DEL PARQUE,Sunday,10,8,7. Domingo
VILLA DEL PARQUE,Sunday,11,10,7. Domingo
VILLA DEL PARQUE,Sunday,12,16,7. Domingo
VILLA DEL PARQUE,Sunday,13,18,7. Domingo
VILLA DEL PARQUE,Sunday,14,19,7. Domingo
VILLA DEL PARQUE,Sunday,15,12,7. Domingo
VILLA DEL PARQUE,Sunday,16,11,7. Domingo
VILLA DEL PARQUE,Sunday,17,20,7. Domingo
VILLA DEL PARQUE,Sunday,18,11,7. Domingo
VILLA DEL PARQUE,Sunday,19,15,7. Domingo
VILLA DEL PARQUE,Sunday,20,17,7. Domingo
VILLA DEL PARQUE,Sunday,21,10,7. Domingo
VILLA DEL PARQUE,Sunday,22,10,7. Domingo
VILLA DEL PARQUE,Sunday,23,6,7. Domingo
VILLA DEL PARQUE,Wednesday,0,10,3. Miércoles
VILLA DEL PARQUE,Wednesday,1,5,3. Miércoles
VILLA DEL PARQUE,Wednesday,2,2,3. Miércoles
VILLA DEL PARQUE,Wednesday,3,2,3. Miércoles
VILLA DEL PARQUE,Wednesday,4,1,3. Miércoles
VILLA DEL PARQUE,Wednesday,5,0,3. Miércoles
VILLA DEL PARQUE,Wednesday,6,0,3. Miércoles
VILLA DEL PARQUE,Wednesday,7,10,3. Miércoles
VILLA DEL PARQUE,Wednesday,8,40,3. Miércoles
VILLA DEL PARQUE,Wednesday,9,38,3. Miércoles
VILLA DEL PARQUE,Wednesday,10,48,3. Miércoles
VILLA DEL PARQUE,Wednesday,11,62,3. Miércoles
VILLA DEL PARQUE,Wednesday,12,61,3. Miércoles
VILLA DEL PARQUE,Wednesday,13,36,3. Miércoles
VILLA DEL PARQUE,Wednesday,14,44,3. Miércoles
VILLA DEL PARQUE,Wednesday,15,23,3. Miércoles
VILLA DEL PARQUE,Wednesday,16,25,3. Miércoles
VILLA DEL PARQUE,Wednesday,17,56,3. Miércoles
VILLA DEL PARQUE,Wednesday,18,45,3. Miércoles
VILLA DEL PARQUE,Wednesday,19,39,3. Miércoles
VILLA DEL PARQUE,Wednesday,20,34,3. Miércoles
VILLA DEL PARQUE,Wednesday,21,22,3. Miércoles
VILLA DEL PARQUE,Wednesday,22,10,3. Miércoles
VILLA DEL PARQUE,Wednesday,23,11,3. Miércoles
VELEZ SARSFIELD,Friday,0,10,5. Viernes
VELEZ SARSFIELD,Friday,1,0,5. Viernes
VELEZ SARSFIELD,Friday,2,2,5. Viernes
VELEZ SARSFIELD,Friday,3,2,5. Viernes
VELEZ SARSFIELD,Friday,4,0,5. Viernes
VELEZ SARSFIELD,Friday,5,0,5. Viernes
VELEZ SARSFIELD,Friday,6,0,5. Viernes
VELEZ SARSFIELD,Friday,7,2,5. Viernes
VELEZ SARSFIELD,Friday,8,7,5. Viernes
VELEZ SARSFIELD,Friday,9,12,5. Viernes
VELEZ SARSFIELD,Friday,10,12,5. Viernes
VELEZ SARSFIELD,Friday,11,13,5. Viernes
VELEZ SARSFIELD,Friday,12,11,5. Viernes
VELEZ SARSFIELD,Friday,13,14,5. Viernes
VELEZ SARSFIELD,Friday,14,11,5. Viernes
VELEZ SARSFIELD,Friday,15,15,5. Viernes
VELEZ SARSFIELD,Friday,16,2,5. Viernes
VELEZ SARSFIELD,Friday,17,20,5. Viernes
VELEZ SARSFIELD,Friday,18,7,5. Viernes
VELEZ SARSFIELD,Friday,19,10,5. Viernes
VELEZ SARSFIELD,Friday,20,10,5. Viernes
VELEZ SARSFIELD,Friday,21,14,5. Viernes
VELEZ SARSFIELD,Friday,22,13,5. Viernes
VELEZ SARSFIELD,Friday,23,3,5. Viernes
VELEZ SARSFIELD,Monday,0,7,1. Lunes
VELEZ SARSFIELD,Monday,1,2,1. Lunes
VELEZ SARSFIELD,Monday,2,0,1. Lunes
VELEZ SARSFIELD,Monday,3,1,1. Lunes
VELEZ SARSFIELD,Monday,4,0,1. Lunes
VELEZ SARSFIELD,Monday,5,1,1. Lunes
VELEZ SARSFIELD,Monday,6,0,1. Lunes
VELEZ SARSFIELD,Monday,7,2,1. Lunes
VELEZ SARSFIELD,Monday,8,3,1. Lunes
VELEZ SARSFIELD,Monday,9,10,1. Lunes
VELEZ SARSFIELD,Monday,10,9,1. Lunes
VELEZ SARSFIELD,Monday,11,8,1. Lunes
VELEZ SARSFIELD,Monday,12,12,1. Lunes
VELEZ SARSFIELD,Monday,13,18,1. Lunes
VELEZ SARSFIELD,Monday,14,8,1. Lunes
VELEZ SARSFIELD,Monday,15,8,1. Lunes
VELEZ SARSFIELD,Monday,16,16,1. Lunes
VELEZ SARSFIELD,Monday,17,9,1. Lunes
VELEZ SARSFIELD,Monday,18,7,1. Lunes
VELEZ SARSFIELD,Monday,19,12,1. Lunes
VELEZ SARSFIELD,Monday,20,11,1. Lunes
VELEZ SARSFIELD,Monday,21,5,1. Lunes
VELEZ SARSFIELD,Monday,22,12,1. Lunes
VELEZ SARSFIELD,Monday,23,4,1. Lunes
VELEZ SARSFIELD,Tuesday,0,7,2. Martes
VELEZ SARSFIELD,Tuesday,1,3,2. Martes
VELEZ SARSFIELD,Tuesday,2,0,2. Martes
VELEZ SARSFIELD,Tuesday,3,0,2. Martes
VELEZ SARSFIELD,Tuesday,4,0,2. Martes
VELEZ SARSFIELD,Tuesday,5,0,2. Martes
VELEZ SARSFIELD,Tuesday,6,0,2. Martes
VELEZ SARSFIELD,Tuesday,7,5,2. Martes
VELEZ SARSFIELD,Tuesday,8,2,2. Martes
VELEZ SARSFIELD,Tuesday,9,13,2. Martes
VELEZ SARSFIELD,Tuesday,10,10,2. Martes
VELEZ SARSFIELD,Tuesday,11,13,2. Martes
VELEZ SARSFIELD,Tuesday,12,19,2. Martes
VELEZ SARSFIELD,Tuesday,13,22,2. Martes
VELEZ SARSFIELD,Tuesday,14,9,2. Martes
VELEZ SARSFIELD,Tuesday,15,17,2. Martes
VELEZ SARSFIELD,Tuesday,16,13,2. Martes
VELEZ SARSFIELD,Tuesday,17,11,2. Martes
VELEZ SARSFIELD,Tuesday,18,20,2. Martes
VELEZ SARSFIELD,Tuesday,19,10,2. Martes
VELEZ SARSFIELD,Tuesday,20,8,2. Martes
VELEZ SARSFIELD,Tuesday,21,7,2. Martes
VELEZ SARSFIELD,Tuesday,22,11,2. Martes
VELEZ SARSFIELD,Tuesday,23,9,2. Martes
VELEZ SARSFIELD,Saturday,0,1,6. Sabado
VELEZ SARSFIELD,Saturday,1,4,6. Sabado
VELEZ SARSFIELD,Saturday,2,1,6. Sabado
VELEZ SARSFIELD,Saturday,3,0,6. Sabado
VELEZ SARSFIELD,Saturday,4,1,6. Sabado
VELEZ SARSFIELD,Saturday,5,0,6. Sabado
VELEZ SARSFIELD,Saturday,6,0,6. Sabado
VELEZ SARSFIELD,Saturday,7,1,6. Sabado
VELEZ SARSFIELD,Saturday,8,0,6. Sabado
VELEZ SARSFIELD,Saturday,9,11,6. Sabado
VELEZ SARSFIELD,Saturday,10,6,6. Sabado
VELEZ SARSFIELD,Saturday,11,4,6. Sabado
VELEZ SARSFIELD,Saturday,12,12,6. Sabado
VELEZ SARSFIELD,Saturday,13,12,6. Sabado
VELEZ SARSFIELD,Saturday,14,8,6. Sabado
VELEZ SARSFIELD,Saturday,15,17,6. Sabado
VELEZ SARSFIELD,Saturday,16,13,6. Sabado
VELEZ SARSFIELD,Saturday,17,8,6. Sabado
VELEZ SARSFIELD,Saturday,18,7,6. Sabado
VELEZ SARSFIELD,Saturday,19,9,6. Sabado
VELEZ SARSFIELD,Saturday,20,9,6. Sabado
VELEZ SARSFIELD,Saturday,21,6,6. Sabado
VELEZ SARSFIELD,Saturday,22,8,6. Sabado
VELEZ SARSFIELD,Saturday,23,9,6. Sabado
VELEZ SARSFIELD,Thursday,0,7,4. Jueves
VELEZ SARSFIELD,Thursday,1,2,4. Jueves
VELEZ SARSFIELD,Thursday,2,0,4. Jueves
VELEZ SARSFIELD,Thursday,3,0,4. Jueves
VELEZ SARSFIELD,Thursday,4,0,4. Jueves
VELEZ SARSFIELD,Thursday,5,0,4. Jueves
